#{"t_start": 1776710853.5388181, "env_id": "None"}
r,l,t,is_success,dist_error,max_dist,dist_L,dist_R,q_diff_closest,curriculum_d
254.445266,142,75.557377,True,0.17415571212768555,0.17415571212768555,0.16957144439220428,0.17415571212768555,2.8904426097869873,0.0033245
-73.734118,450,80.243803,False,0.5929285287857056,0.5929285287857056,0.3488761782646179,0.5929285287857056,2.0083305835723877,0.0033955
-47.82331,450,85.142639,False,0.3710106909275055,0.3710106909275055,0.2791534662246704,0.3710106909275055,2.2878780364990234,0.0036205
251.001894,245,87.926677,True,0.15574797987937927,0.15574797987937927,0.15574797987937927,0.08633539080619812,2.967540740966797,0.0038455
-82.915586,450,92.777435,False,0.6665827035903931,0.6665827035903931,0.2016858607530594,0.6665827035903931,1.8161799907684326,0.003968
-70.566765,450,97.628678,False,0.5321950316429138,0.5321950316429138,0.48186686635017395,0.5321950316429138,2.2270326614379883,0.004193
-108.023194,450,102.662686,False,0.8195526003837585,0.8195526003837585,0.38823625445365906,0.8195526003837585,2.4225189685821533,0.004418
-62.304638,450,107.675275,False,0.4941849410533905,0.4941849410533905,0.4941849410533905,0.3882436752319336,1.623939037322998,0.004643
-87.814626,450,112.459057,False,0.6473150849342346,0.6473150849342346,0.6473150849342346,0.5483967661857605,2.0842466354370117,0.004868
-89.973252,450,117.353488,False,0.6689828038215637,0.6689828038215637,0.6689828038215637,0.5313084125518799,2.397758722305298,0.005093
-85.66289,450,122.125066,False,0.6142349243164062,0.6142349243164062,0.5149659514427185,0.6142349243164062,1.6564072370529175,0.005318
-90.122134,450,127.058951,False,0.6891620755195618,0.6891620755195618,0.6891620755195618,0.26880595088005066,1.974190592765808,0.005543
-68.244159,450,131.985073,False,0.5546696782112122,0.5546696782112122,0.5546696782112122,0.19016289710998535,2.0025715827941895,0.005768
-69.331346,450,136.782254,False,0.5813488960266113,0.5813488960266113,0.5813488960266113,0.14365056157112122,2.3443546295166016,0.005993
-109.448521,450,141.418732,False,0.7821413278579712,0.7821413278579712,0.573620080947876,0.7821413278579712,1.8604750633239746,0.006218
-51.308792,450,146.155122,False,0.39977529644966125,0.39977529644966125,0.39977529644966125,0.3712448477745056,1.8098604679107666,0.006443
-60.755369,450,151.072027,False,0.45550331473350525,0.45550331473350525,0.45550331473350525,0.3685993552207947,3.0503220558166504,0.006668
-93.403648,450,155.939486,False,0.6677975058555603,0.6677975058555603,0.5545305609703064,0.6677975058555603,2.262681722640991,0.006893
-76.239985,450,161.136495,False,0.5850683450698853,0.5850683450698853,0.47538307309150696,0.5850683450698853,2.8901453018188477,0.007118
250.527571,172,163.042709,True,0.17818550765514374,0.17818550765514374,0.1279817372560501,0.17818550765514374,2.781463623046875,0.007343
-40.823632,450,167.961581,False,0.3280763626098633,0.3280763626098633,0.3280763626098633,0.3167937099933624,1.8888717889785767,0.007429
-62.429592,450,173.040131,False,0.5128553509712219,0.5128553509712219,0.5128553509712219,0.23829253017902374,1.9823640584945679,0.007654
-79.067912,450,177.753877,False,0.6007148027420044,0.6007148027420044,0.6007148027420044,0.32687604427337646,2.0963821411132812,0.007879
261.341023,2,177.831411,True,0.16950342059135437,0.16950342059135437,0.16950342059135437,0.16127420961856842,1.167428970336914,0.008104
-41.736475,450,182.553822,False,0.3607993423938751,0.3607993423938751,0.3607993423938751,0.22083213925361633,2.2759201526641846,0.008105
-41.201533,450,187.468136,False,0.3138752579689026,0.3138752579689026,0.27448365092277527,0.3138752579689026,2.6272664070129395,0.00833
-82.262321,450,192.475213,False,0.6110527515411377,0.6110527515411377,0.39446598291397095,0.6110527515411377,2.138594388961792,0.008555
-76.773,450,197.229679,False,0.5749486088752747,0.5749486088752747,0.5749486088752747,0.49966520071029663,2.5317912101745605,0.00878
-88.946108,450,202.100776,False,0.6846305131912231,0.6846305131912231,0.4740276336669922,0.6846305131912231,1.8320510387420654,0.009005
-44.238251,450,207.106615,False,0.33345168828964233,0.33345168828964233,0.33345168828964233,0.2304949015378952,2.1151175498962402,0.00923
-52.032136,450,212.06322,False,0.4469757378101349,0.4469757378101349,0.4469757378101349,0.29815760254859924,2.576075792312622,0.009455
-83.436198,450,217.057812,False,0.6677244901657104,0.6677244901657104,0.6677244901657104,0.26634350419044495,2.1388611793518066,0.00968
-66.96119,450,221.759097,False,0.4834739565849304,0.4834739565849304,0.41779404878616333,0.4834739565849304,2.71627140045166,0.009905
-49.722477,449,226.586238,False,0.3576924502849579,0.3576924502849579,0.3388890027999878,0.3576924502849579,2.1319074630737305,0.01013
-77.490015,449,231.374892,False,0.5909159183502197,0.5909159183502197,0.43666207790374756,0.5909159183502197,2.0129806995391846,0.0103545
-41.651835,449,236.385461,False,0.3429611325263977,0.3429611325263977,0.2769310474395752,0.3429611325263977,3.039461612701416,0.010579
-51.662523,449,241.303654,False,0.3898870348930359,0.3898870348930359,0.33533191680908203,0.3898870348930359,2.6683349609375,0.0108035
-76.092647,449,246.096829,False,0.5660389065742493,0.5660389065742493,0.5660389065742493,0.540213406085968,2.7364790439605713,0.011028
-85.950224,449,250.927997,False,0.6158208250999451,0.6158208250999451,0.4859274625778198,0.6158208250999451,1.8611259460449219,0.0112525
-74.706062,449,255.848333,False,0.5660966634750366,0.5660966634750366,0.35045963525772095,0.5660966634750366,2.6762282848358154,0.011477
-82.383599,449,260.772662,False,0.6307067275047302,0.6307067275047302,0.425243079662323,0.6307067275047302,3.0732803344726562,0.0117015
-49.148842,449,265.587052,False,0.3819866180419922,0.3819866180419922,0.3819866180419922,0.3275293707847595,1.820497989654541,0.011926
264.95929,2,265.672849,True,0.14158903062343597,0.14158903062343597,0.1384027898311615,0.14158903062343597,1.4261516332626343,0.0121505
-72.25027,449,270.507982,False,0.5241000056266785,0.5241000056266785,0.5241000056266785,0.4766415059566498,2.964557409286499,0.0121515
262.457602,2,270.588934,True,0.16709817945957184,0.16709817945957184,0.10800337046384811,0.16709817945957184,0.8720756769180298,0.012376
-89.020732,449,275.380225,False,0.6522645950317383,0.6522645950317383,0.4695853292942047,0.6522645950317383,2.189303159713745,0.012377
261.54831,2,275.46451,True,0.16835059225559235,0.16835059225559235,0.16835059225559235,0.1589052528142929,0.19783923029899597,0.0126015
-66.681769,449,280.344267,False,0.5399609804153442,0.5399609804153442,0.13805419206619263,0.5399609804153442,2.659726858139038,0.0126025
260.657558,2,280.431193,True,0.17447395622730255,0.17447395622730255,0.17447395622730255,0.17099478840827942,0.7215044498443604,0.012827
260.911973,2,280.515088,True,0.17917335033416748,0.17917335033416748,0.11782870441675186,0.17917335033416748,0.5834610462188721,0.012828
-95.662176,449,285.806016,False,0.6939284801483154,0.6939284801483154,0.5588573813438416,0.6939284801483154,2.4894297122955322,0.012829
-88.190295,449,290.572847,False,0.6398881673812866,0.6398881673812866,0.40965569019317627,0.6398881673812866,2.7971856594085693,0.0130535
-92.742088,449,295.771478,False,0.6660805940628052,0.6660805940628052,0.5019979476928711,0.6660805940628052,2.0207767486572266,0.013278
-76.371812,449,300.693661,False,0.5398569107055664,0.5398569107055664,0.4237419068813324,0.5398569107055664,2.160015821456909,0.0135025
-86.940569,449,305.585709,False,0.6322728395462036,0.6322728395462036,0.3909956216812134,0.6322728395462036,1.9701955318450928,0.013727
-67.044001,449,310.589131,False,0.480669766664505,0.480669766664505,0.40956735610961914,0.480669766664505,1.8604615926742554,0.0139515
-100.219956,449,315.712823,False,0.777056097984314,0.777056097984314,0.20026801526546478,0.777056097984314,2.409721612930298,0.014176
-63.324459,449,320.70541,False,0.4526483118534088,0.4526483118534088,0.36082327365875244,0.4526483118534088,3.103485345840454,0.0144005
-60.011404,449,325.761179,False,0.46987855434417725,0.46987855434417725,0.46987855434417725,0.3894098699092865,2.9258368015289307,0.014625
-75.991177,449,330.793867,False,0.5918707847595215,0.5918707847595215,0.26329612731933594,0.5918707847595215,2.6483607292175293,0.0148495
-41.368031,449,336.054466,False,0.3270431160926819,0.3270431160926819,0.19174593687057495,0.3270431160926819,2.1706700325012207,0.015074
-67.308596,449,341.226895,False,0.5232396721839905,0.5232396721839905,0.3491918444633484,0.5232396721839905,2.912792444229126,0.0152985
-64.686221,449,346.440046,False,0.5120790004730225,0.5120790004730225,0.23935198783874512,0.5120790004730225,1.8715940713882446,0.015523
-73.973169,449,351.667405,False,0.5873725414276123,0.5873725414276123,0.2459079921245575,0.5873725414276123,3.007688283920288,0.0157475
-71.97382,449,356.911209,False,0.542096734046936,0.542096734046936,0.542096734046936,0.5016054511070251,2.3839848041534424,0.015972
-44.170061,449,361.870453,False,0.36031296849250793,0.36031296849250793,0.2405461072921753,0.36031296849250793,2.138820171356201,0.0161965
-48.305897,449,367.116586,False,0.3801541328430176,0.3801541328430176,0.3044901490211487,0.3801541328430176,2.0036609172821045,0.016421
-53.598941,449,372.536364,False,0.4548909664154053,0.4548909664154053,0.13160181045532227,0.4548909664154053,2.6277055740356445,0.0166455
-59.802512,449,377.753878,False,0.49006354808807373,0.49006354808807373,0.1732344776391983,0.49006354808807373,2.55777907371521,0.01687
-81.473615,449,383.133767,False,0.6889471411705017,0.6889471411705017,0.08258495479822159,0.6889471411705017,2.9924466609954834,0.0170945
-72.575954,449,388.291563,False,0.6116283535957336,0.6116283535957336,0.16382722556591034,0.6116283535957336,2.273800849914551,0.017319
-69.843304,449,393.687139,False,0.5461031198501587,0.5461031198501587,0.25150826573371887,0.5461031198501587,2.4503860473632812,0.0175435
-71.526704,449,399.306623,False,0.5738422870635986,0.5738422870635986,0.15799696743488312,0.5738422870635986,2.889665365219116,0.017768
-111.353841,449,404.535703,False,0.8622694611549377,0.8622694611549377,0.6655343174934387,0.8622694611549377,2.551500082015991,0.0179925
-88.47247,449,410.042188,False,0.6036437749862671,0.6036437749862671,0.6036437749862671,0.5465115904808044,3.1039364337921143,0.018217
-105.523664,449,415.465525,False,0.7166304588317871,0.7166304588317871,0.7166304588317871,0.5957456827163696,1.815531611442566,0.0184415
-88.167608,449,420.741503,False,0.6318709850311279,0.6318709850311279,0.4656394422054291,0.6318709850311279,2.781405448913574,0.018666
-67.03403,449,426.044792,False,0.553871214389801,0.553871214389801,0.04990151897072792,0.553871214389801,2.879026412963867,0.0188905
-98.522653,449,431.404378,False,0.7477696537971497,0.7477696537971497,0.34004658460617065,0.7477696537971497,2.710911750793457,0.019115
-72.579617,449,436.630585,False,0.5007376074790955,0.5007376074790955,0.5007376074790955,0.44720906019210815,2.6476387977600098,0.0193395
-75.263967,449,442.154093,False,0.5862194299697876,0.5862194299697876,0.35526204109191895,0.5862194299697876,2.355774402618408,0.019564
-90.309918,449,447.746613,False,0.6709111332893372,0.6709111332893372,0.2645294964313507,0.6709111332893372,2.8856966495513916,0.0197885
-89.134447,449,453.171867,False,0.6845642924308777,0.6845642924308777,0.34406614303588867,0.6845642924308777,2.637805700302124,0.020013
-61.053815,449,458.846769,False,0.45530104637145996,0.45530104637145996,0.34472185373306274,0.45530104637145996,1.9104833602905273,0.0202375
-36.88071,449,465.235525,False,0.2667592465877533,0.2667592465877533,0.23232421278953552,0.2667592465877533,1.6665114164352417,0.020462
-48.256311,449,471.348729,False,0.37957966327667236,0.37957966327667236,0.2980530261993408,0.37957966327667236,2.8043580055236816,0.0206865
-80.36471,449,477.644498,False,0.5842739343643188,0.5842739343643188,0.5842739343643188,0.4997127056121826,1.898474931716919,0.020911
-87.916379,449,483.645108,False,0.6536082029342651,0.6536082029342651,0.6536082029342651,0.4566754102706909,2.6508352756500244,0.0211355
-52.202731,449,489.618996,False,0.42510759830474854,0.42510759830474854,0.1519397795200348,0.42510759830474854,1.4465553760528564,0.02136
-54.516497,449,496.041068,False,0.4094225764274597,0.4094225764274597,0.3775070309638977,0.4094225764274597,2.201418161392212,0.0215845
-58.330423,449,502.265423,False,0.4587671756744385,0.4587671756744385,0.3953993022441864,0.4587671756744385,2.5242652893066406,0.021809
-78.368081,449,508.340336,False,0.5620877146720886,0.5620877146720886,0.43422383069992065,0.5620877146720886,2.676453113555908,0.0220335
-84.465012,449,514.210877,False,0.600888192653656,0.600888192653656,0.600888192653656,0.5635319948196411,2.637899875640869,0.022258
-79.468724,449,520.89844,False,0.5794014930725098,0.5794014930725098,0.5794014930725098,0.4904981255531311,2.5051462650299072,0.0224825
-63.611961,449,527.890502,False,0.5059353113174438,0.5059353113174438,0.3068819046020508,0.5059353113174438,2.9489316940307617,0.022707
-58.62502,449,534.796579,False,0.4401351511478424,0.4401351511478424,0.34790709614753723,0.4401351511478424,1.7652597427368164,0.0229315
-83.061644,449,541.132867,False,0.557433545589447,0.557433545589447,0.557433545589447,0.5484428405761719,1.847447156906128,0.023156
-87.967204,449,547.571905,False,0.6364672780036926,0.6364672780036926,0.6364672780036926,0.42805179953575134,1.8957231044769287,0.0233805
-89.853755,449,554.220767,False,0.6322678327560425,0.6322678327560425,0.6322678327560425,0.5863502621650696,2.6653640270233154,0.023605
-63.77683,449,560.473464,False,0.4628681242465973,0.4628681242465973,0.39672064781188965,0.4628681242465973,2.730576992034912,0.0238295
-95.657628,449,566.642055,False,0.6980810165405273,0.6980810165405273,0.33646583557128906,0.6980810165405273,2.8971478939056396,0.024054
-51.156379,449,572.964123,False,0.3944413959980011,0.3944413959980011,0.3944413959980011,0.3041812479496002,1.7955806255340576,0.0242785
-58.557454,449,579.561436,False,0.45472022891044617,0.45472022891044617,0.45472022891044617,0.3898273706436157,2.340245246887207,0.024503
-71.822138,449,585.460785,False,0.585660457611084,0.585660457611084,0.23769870400428772,0.585660457611084,1.854583501815796,0.0247275
-86.571133,449,591.808904,False,0.6363823413848877,0.6363823413848877,0.46149972081184387,0.6363823413848877,2.508657217025757,0.024952
-69.766506,449,598.382083,False,0.5374500155448914,0.5374500155448914,0.5374500155448914,0.3531758189201355,2.2607581615448,0.0251765
-91.003982,449,605.420647,False,0.6504913568496704,0.6504913568496704,0.6504913568496704,0.6257820725440979,2.1347596645355225,0.025401
-105.767846,449,612.622384,False,0.7435954213142395,0.7435954213142395,0.7435954213142395,0.5632378458976746,1.80959951877594,0.0256255
-77.870671,449,619.070247,False,0.559715986251831,0.559715986251831,0.5467228889465332,0.559715986251831,2.6468684673309326,0.02585
-37.691074,449,626.364006,False,0.29137203097343445,0.29137203097343445,0.24892665445804596,0.29137203097343445,2.7572882175445557,0.0260745
-93.316658,449,632.600541,False,0.6850126385688782,0.6850126385688782,0.4101555645465851,0.6850126385688782,2.372434377670288,0.026299
-85.708682,449,639.59991,False,0.6014626026153564,0.6014626026153564,0.5751498937606812,0.6014626026153564,2.777641534805298,0.0265235
-83.805946,449,647.321778,False,0.6511881351470947,0.6511881351470947,0.32643115520477295,0.6511881351470947,1.787079095840454,0.026748
-81.511747,449,654.824403,False,0.6024230122566223,0.6024230122566223,0.3148716986179352,0.6024230122566223,2.2891101837158203,0.0269725
-102.692126,449,661.325649,False,0.7336133122444153,0.7336133122444153,0.48425740003585815,0.7336133122444153,2.1764814853668213,0.027197
-80.364892,449,668.121466,False,0.6373399496078491,0.6373399496078491,0.26926299929618835,0.6373399496078491,2.716947317123413,0.0274215
-53.041318,449,674.946015,False,0.4452507495880127,0.4452507495880127,0.09459264576435089,0.4452507495880127,2.1981544494628906,0.027646
-107.866876,449,682.173594,False,0.7678048014640808,0.7678048014640808,0.5284425020217896,0.7678048014640808,2.1079535484313965,0.0278705
-62.495345,449,689.086258,False,0.5030045509338379,0.5030045509338379,0.26475274562835693,0.5030045509338379,2.855849027633667,0.028095
-77.091284,449,696.751663,False,0.579362690448761,0.579362690448761,0.568580687046051,0.579362690448761,2.7541728019714355,0.0283195
-43.221299,449,702.990722,False,0.35753756761550903,0.35753756761550903,0.17650125920772552,0.35753756761550903,1.9938474893569946,0.028544
-68.876624,449,709.384811,False,0.544069766998291,0.544069766998291,0.35103145241737366,0.544069766998291,2.693303108215332,0.0287685
-102.138303,449,715.760756,False,0.7378529906272888,0.7378529906272888,0.5191055536270142,0.7378529906272888,1.980265736579895,0.028993
-105.073641,449,722.608296,False,0.757259726524353,0.757259726524353,0.625200092792511,0.757259726524353,2.444809913635254,0.0292175
-117.871167,449,730.422292,False,0.8793041706085205,0.8793041706085205,0.4465318024158478,0.8793041706085205,3.024698257446289,0.029442
-87.075091,449,737.475884,False,0.613018810749054,0.613018810749054,0.5373790860176086,0.613018810749054,2.5637757778167725,0.0296665
-108.524702,449,744.986642,False,0.7860590815544128,0.7860590815544128,0.4122447371482849,0.7860590815544128,2.94319224357605,0.029891
-80.401074,448,752.622424,False,0.561734676361084,0.561734676361084,0.48172318935394287,0.561734676361084,1.6200100183486938,0.0301155
-84.926999,448,760.112226,False,0.6294919848442078,0.6294919848442078,0.6294919848442078,0.3062773048877716,1.705415964126587,0.0303395
-97.636434,448,767.668378,False,0.6978588104248047,0.6978588104248047,0.6978588104248047,0.586098313331604,2.094977378845215,0.0305635
-99.081777,448,775.094988,False,0.7588812112808228,0.7588812112808228,0.3544800877571106,0.7588812112808228,2.1458170413970947,0.0307875
-112.646228,448,782.339091,False,0.8369895219802856,0.8369895219802856,0.5348947048187256,0.8369895219802856,2.3970887660980225,0.0310115
-98.475442,448,789.92562,False,0.6960173845291138,0.6960173845291138,0.5214803814888,0.6960173845291138,2.054093360900879,0.0312355
-75.627601,448,798.314004,False,0.5542773008346558,0.5542773008346558,0.4765821099281311,0.5542773008346558,2.1654677391052246,0.0314595
-87.01494,448,806.584596,False,0.6526086330413818,0.6526086330413818,0.3224886953830719,0.6526086330413818,2.49635648727417,0.0316835
-81.827937,448,814.210568,False,0.6077414155006409,0.6077414155006409,0.3858271837234497,0.6077414155006409,2.5504415035247803,0.0319075
-84.93921,448,822.599092,False,0.6363919377326965,0.6363919377326965,0.3840293288230896,0.6363919377326965,2.245307445526123,0.0321315
-106.262078,448,830.675583,False,0.840527355670929,0.840527355670929,0.16743692755699158,0.840527355670929,2.226426362991333,0.0323555
-76.097878,448,839.116155,False,0.6236833930015564,0.6236833930015564,0.2595260739326477,0.6236833930015564,2.309964895248413,0.0325795
-107.596641,448,846.60274,False,0.8599320650100708,0.8599320650100708,0.18641619384288788,0.8599320650100708,2.677561044692993,0.0328035
-81.979889,448,854.084275,False,0.5909240245819092,0.5909240245819092,0.5474499464035034,0.5909240245819092,2.6748762130737305,0.0330275
-88.047759,448,862.377465,False,0.6670047044754028,0.6670047044754028,0.3664282262325287,0.6670047044754028,1.6736791133880615,0.0332515
-89.383943,448,871.05211,False,0.6938958764076233,0.6938958764076233,0.30422112345695496,0.6938958764076233,2.4452192783355713,0.0334755
-66.917873,448,881.564659,False,0.5513529181480408,0.5513529181480408,0.22767557203769684,0.5513529181480408,2.9843382835388184,0.0336995
-83.251945,448,890.960024,False,0.708984375,0.708984375,0.08510378748178482,0.708984375,2.4339239597320557,0.0339235
-78.023498,448,900.326544,False,0.6228220462799072,0.6228220462799072,0.11718038469552994,0.6228220462799072,2.7203891277313232,0.0341475
-114.585204,448,909.705268,False,0.8470847606658936,0.8470847606658936,0.4033958911895752,0.8470847606658936,2.4418039321899414,0.0343715
-91.944047,448,917.491433,False,0.6441336274147034,0.6441336274147034,0.6441336274147034,0.6391069293022156,1.465202808380127,0.0345955
-101.195534,448,925.807481,False,0.8128794431686401,0.8128794431686401,0.24822144210338593,0.8128794431686401,2.563035249710083,0.0348195
-63.936873,448,934.32801,False,0.46273544430732727,0.46273544430732727,0.46273544430732727,0.36923035979270935,2.6011557579040527,0.0350435
-93.952981,448,942.457244,False,0.7022765278816223,0.7022765278816223,0.41079288721084595,0.7022765278816223,2.3605940341949463,0.0352675
-109.303931,448,949.998197,False,0.8285186886787415,0.8285186886787415,0.3612629771232605,0.8285186886787415,2.897958755493164,0.0354915
-113.699462,448,957.727397,False,0.7887670397758484,0.7887670397758484,0.6830161213874817,0.7887670397758484,2.3804121017456055,0.0357155
-113.546525,448,965.02468,False,0.8235858082771301,0.8235858082771301,0.49075642228126526,0.8235858082771301,2.9399149417877197,0.0359395
-91.901382,448,973.468727,False,0.6518629789352417,0.6518629789352417,0.5847183465957642,0.6518629789352417,2.876328945159912,0.0361635
-87.250455,448,982.387798,False,0.6739654541015625,0.6739654541015625,0.34968045353889465,0.6739654541015625,2.7684032917022705,0.0363875
-111.307572,448,989.119516,False,0.8373620510101318,0.8373620510101318,0.25129178166389465,0.8373620510101318,2.5385854244232178,0.0366115
-94.542918,448,996.710873,False,0.7268316149711609,0.7268316149711609,0.33619555830955505,0.7268316149711609,2.604658365249634,0.0368355
-96.439407,448,1004.80356,False,0.7506544589996338,0.7506544589996338,0.33883610367774963,0.7506544589996338,1.7818081378936768,0.0370595
-91.683649,448,1011.196069,False,0.6517609357833862,0.6517609357833862,0.49122709035873413,0.6517609357833862,2.525568962097168,0.0372835
-89.755974,448,1019.302426,False,0.615609884262085,0.615609884262085,0.6142534017562866,0.615609884262085,2.579185724258423,0.0375075
-90.633202,448,1027.37106,False,0.6632078289985657,0.6632078289985657,0.6098799109458923,0.6632078289985657,2.9853477478027344,0.0377315
-109.613486,448,1035.185856,False,0.7848967909812927,0.7848967909812927,0.49309736490249634,0.7848967909812927,2.5144007205963135,0.0379555
-97.034341,448,1042.210541,False,0.7220413088798523,0.7220413088798523,0.3217732608318329,0.7220413088798523,1.754395842552185,0.0381795
-112.664364,448,1051.346408,False,0.8450393676757812,0.8450393676757812,0.4322272539138794,0.8450393676757812,2.5025031566619873,0.0384035
-110.824609,448,1059.531439,False,0.8294467926025391,0.8294467926025391,0.3806258738040924,0.8294467926025391,1.9243484735488892,0.0386275
-106.916143,448,1067.484213,False,0.8202822804450989,0.8202822804450989,0.20680858194828033,0.8202822804450989,2.7369003295898438,0.0388515
-113.774672,448,1076.15324,False,0.772820770740509,0.772820770740509,0.6730890274047852,0.772820770740509,2.4403436183929443,0.0390755
-63.636394,448,1084.145242,False,0.4585360586643219,0.4585360586643219,0.4585360586643219,0.33174869418144226,2.5047900676727295,0.0392995
-112.921146,448,1092.754098,False,0.8107368350028992,0.8107368350028992,0.5348140597343445,0.8107368350028992,2.414119243621826,0.0395235
-64.77001,448,1099.92075,False,0.4791305363178253,0.4791305363178253,0.4791305363178253,0.3302716612815857,2.735591411590576,0.0397475
-94.971603,448,1106.387285,False,0.6827818155288696,0.6827818155288696,0.5978710055351257,0.6827818155288696,1.739552617073059,0.0399715
-78.946179,448,1113.326865,False,0.5745378136634827,0.5745378136634827,0.5745378136634827,0.37740015983581543,2.6799514293670654,0.0401955
-108.620496,448,1120.709988,False,0.8695787787437439,0.8695787787437439,0.13209258019924164,0.8695787787437439,2.597280740737915,0.0404195
-76.113482,448,1130.583327,False,0.5651212930679321,0.5651212930679321,0.36649245023727417,0.5651212930679321,2.7754385471343994,0.0406435
-113.39613,448,1139.588417,False,0.8869081139564514,0.8869081139564514,0.24908407032489777,0.8869081139564514,2.2463183403015137,0.0408675
-50.959803,448,1149.545155,False,0.35842055082321167,0.35842055082321167,0.35842055082321167,0.3211388885974884,1.7895069122314453,0.0410915
-70.056854,448,1158.762482,False,0.5226870775222778,0.5226870775222778,0.5226870775222778,0.34710782766342163,2.2237462997436523,0.0413155
-95.262535,448,1167.457426,False,0.6969753503799438,0.6969753503799438,0.4194857180118561,0.6969753503799438,2.47585391998291,0.0415395
-78.39865,448,1175.168941,False,0.5836954712867737,0.5836954712867737,0.38512927293777466,0.5836954712867737,2.5050525665283203,0.0417635
-121.913696,448,1183.330636,False,0.8497820496559143,0.8497820496559143,0.6248190402984619,0.8497820496559143,2.7280595302581787,0.0419875
-73.508071,448,1191.091654,False,0.5433312654495239,0.5433312654495239,0.3383142054080963,0.5433312654495239,2.704735279083252,0.0422115
-79.092275,448,1198.898655,False,0.5300722718238831,0.5300722718238831,0.5300722718238831,0.4950099587440491,2.7282185554504395,0.0424355
-99.548696,448,1207.02276,False,0.7603075504302979,0.7603075504302979,0.3488220274448395,0.7603075504302979,1.2928508520126343,0.0426595
-101.370307,448,1213.627303,False,0.7556480765342712,0.7556480765342712,0.4362870454788208,0.7556480765342712,2.5209672451019287,0.0428835
-87.724174,448,1221.990206,False,0.6089944839477539,0.6089944839477539,0.6089944839477539,0.6051644086837769,2.7318778038024902,0.0431075
-78.500194,448,1230.114317,False,0.5581870675086975,0.5581870675086975,0.5261527895927429,0.5581870675086975,2.246467113494873,0.0433315
-111.088509,448,1237.746516,False,0.8086331486701965,0.8086331486701965,0.521376371383667,0.8086331486701965,1.7774487733840942,0.0435555
-91.670115,448,1244.726525,False,0.6393018364906311,0.6393018364906311,0.6393018364906311,0.5796648859977722,2.573254108428955,0.0437795
-95.395234,448,1251.962037,False,0.7384084463119507,0.7384084463119507,0.3081912398338318,0.7384084463119507,2.5219595432281494,0.0440035
-99.900515,448,1258.597003,False,0.707575261592865,0.707575261592865,0.6384614706039429,0.707575261592865,1.4205782413482666,0.0442275
-100.095669,448,1265.653958,False,0.7909598350524902,0.7909598350524902,0.1734485775232315,0.7909598350524902,2.4342195987701416,0.0444515
-103.74261,448,1272.346031,False,0.767874002456665,0.767874002456665,0.41285479068756104,0.767874002456665,2.7692959308624268,0.0446755
-81.792508,448,1279.288732,False,0.5844404101371765,0.5844404101371765,0.3898846507072449,0.5844404101371765,2.828010082244873,0.0448995
-105.989161,448,1286.941929,False,0.7303879857063293,0.7303879857063293,0.7303879857063293,0.62526935338974,2.2257580757141113,0.0451235
